"Station","Date","Time","Interval","Air max","Air max time","Air min","Air min time","Air obs","Air avg","Air2 max","Air2 max time","Air2 min","Air2 min time","Air2 obs","Air2 avg","Air3 max","Air3 max time","Air3 min","Air3 min time","Air3 obs","Air3 avg","RH max","RH max time","RH min","RH min time","RH avg","RH2 max","RH2 max time","RH2 min","RH2 min time","RH2 avg","RH3 max","RH3 max time","RH3 min","RH3 min time","RH3 avg","Soil max","Soil max time","Soil min","Soil min time","Soil obs","Soil avg","Precip","ETo","Solar","Leaf","Leaf2","Leaf3","Wind max dir","Wind max speed","Wind max time","Wind obs dir","Wind obs speed","Wind avg dir","Wind avg speed","Wind ST","Wind run","Battery","Dew pnt","Chill hrs","Hrs 26F","Hrs 28F","Hrs 32F","DD41F","DD41F2","DD41F3","TC DSV","TC DSV2","TC DSV3","HR65TO75FA90RH","HR65TO75FA90RH2","HR65TO75FA90RH3","BEEHOURS","BEESEASON"
Nickels_Soils_Lab.P,20170803,2400,1440,97,15:57,67,02:10, ,83, , , , , , , , , , , , ,79, ,18, ,46, , , , , , , , , , , , , , , , ,0.00,0.24,587, , , ,133,16,17:35, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170804,2400,1440,95,15:39,68,06:23, ,80, , , , , , , , , , , , ,76, ,18, ,51, , , , , , , , , , , , , , , , ,0.00,0.20,488, , , ,135,14,22:03, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170805,2400,1440,92,17:11,68,05:42, ,78, , , , , , , , , , , , ,80, ,28, ,55, , , , , , , , , , , , , , , , ,0.00,0.24,647, , , ,92,15,16:54, , , , , , , ,60, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170806,2400,1440,91,16:09,60,06:33, ,74, , , , , , , , , , , , ,88, ,29, ,60, , , , , , , , , , , , , , , , ,0.00,0.23,653, , , ,114,19,17:37, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170807,2400,1440,93,16:21,58,06:09, ,75, , , , , , , , , , , , ,88, ,25, ,55, , , , , , , , , , , , , , , , ,0.00,0.24,659, , , ,126,13,16:27, , , , , , , ,56, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170808,2400,1440,94,17:22,60,05:34, ,76, , , , , , , , , , , , ,88, ,26, ,56, , , , , , , , , , , , , , , , ,0.00,0.25,656, , , ,103,14,15:09, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170809,2400,1440,93,16:34,59,05:46, ,76, , , , , , , , , , , , ,87, ,28, ,58, , , , , , , , , , , , , , , , ,0.00,0.24,652, , , ,86,17,15:04, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170810,2400,1440,94,16:17,59,06:08, ,76, , , , , , , , , , , , ,89, ,29, ,61, , , , , , , , , , , , , , , , ,0.00,0.23,645, , , ,106,15,16:34, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170811,2400,1440,95,17:07,61,06:02, ,78, , , , , , , , , , , , ,88, ,27, ,56, , , , , , , , , , , , , , , , ,0.00,0.24,626, , , ,114,14,16:32, , , , , , , ,60, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170812,2400,1440,95,17:00,61,06:14, ,78, , , , , , , , , , , , ,88, ,25, ,56, , , , , , , , , , , , , , , , ,0.00,0.25,643, , , ,96,16,17:08, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170813,2400,1440,92,16:27,57,06:32, ,74, , , , , , , , , , , , ,88, ,26, ,58, , , , , , , , , , , , , , , , ,0.00,0.23,634, , , ,186,18,16:44, , , , , , , ,56, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170814,2400,1440,86,15:47,59,05:27, ,70, , , , , , , , , , , , ,89, ,38, ,66, , , , , , , , , , , , , , , , ,0.00,0.21,616, , , ,117,16,17:58, , , , , , , ,57, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170815,2400,1440,85,16:39,55,05:09, ,70, , , , , , , , , , , , ,90, ,33, ,63, , , , , , , , , , , , , , , , ,0.00,0.22,649, , , ,115,15,15:21, , , , , , , ,55, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170816,2400,1440,91,15:12,56,06:37, ,72, , , , , , , , , , , , ,87, ,25, ,60, , , , , , , , , , , , , , , , ,0.00,0.21,615, , , ,145,13,19:17, , , , , , , ,55, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170817,2400,1440,95,15:31,60,06:34, ,77, , , , , , , , , , , , ,87, ,25, ,58, , , , , , , , , , , , , , , , ,0.00,0.21,605, , , ,101,9,14:42, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170818,2400,1440,95,17:07,60,06:36, ,77, , , , , , , , , , , , ,83, ,28, ,55, , , , , , , , , , , , , , , , ,0.00,0.22,608, , , ,128,12,17:57, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170819,2400,1440,95,16:17,62,06:33, ,78, , , , , , , , , , , , ,86, ,28, ,57, , , , , , , , , , , , , , , , ,0.00,0.23,594, , , ,136,17,17:37, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170820,2400,1440,92,16:54,59,06:00, ,75, , , , , , , , , , , , ,87, ,29, ,59, , , , , , , , , , , , , , , , ,0.00,0.20,573, , , ,117,13,18:10, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170821,2400,1440,88,16:32,61,06:36, ,73, , , , , , , , , , , , ,85, ,37, ,62, , , , , , , , , , , , , , , , ,0.00,0.18,510, , , ,117,17,17:22, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170822,2400,1440,93,16:53,64,04:55, ,77, , , , , , , , , , , , ,82, ,28, ,57, , , , , , , , , , , , , , , , ,0.00,0.20,556, , , ,70,13,01:59, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170823,2400,1440,98,17:14,63,05:50, ,82, , , , , , , , , , , , ,85, ,16, ,46, , , , , , , , , , , , , , , , ,0.00,0.24,576, , , ,247,14,21:42, , , , , , , ,55, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170824,2400,1440,95,16:49,58,06:42, ,75, , , , , , , , , , , , ,85, ,19, ,53, , , , , , , , , , , , , , , , ,0.00,0.22,588, , , ,141,13,17:40, , , , , , , ,54, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170825,2400,1440,94,15:32,56,05:05, ,75, , , , , , , , , , , , ,88, ,18, ,52, , , , , , , , , , , , , , , , ,0.00,0.22,602, , , ,93,11,16:23, , , , , , , ,53, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170826,2400,1440,103,16:29,64,05:46, ,83, , , , , , , , , , , , ,69, ,11, ,37, , , , , , , , , , , , , , , , ,0.00,0.25,588, , , ,354,12,12:56, , , , , , , ,49, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170827,2400,1440,107,17:14,69,05:19, ,86, , , , , , , , , , , , ,53, ,10, ,29, , , , , , , , , , , , , , , , ,0.00,0.24,532, , , ,311,12,11:17, , , , , , , ,47, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170828,2400,1440,106,16:38,66,06:17, ,87, , , , , , , , , , , , ,63, ,11, ,33, , , , , , , , , , , , , , , , ,0.00,0.25,580, , , ,89,11,16:24, , , , , , , ,51, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170829,2400,1440,103,16:35,67,06:31, ,85, , , , , , , , , , , , ,66, ,13, ,34, , , , , , , , , , , , , , , , ,0.00,0.27,592, , , ,154,16,16:07, , , , , , , ,51, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170830,2400,1440,99,17:01,57,06:46, ,77, , , , , , , , , , , , ,86, ,12, ,51, , , , , , , , , , , , , , , , ,0.00,0.23,582, , , ,94,15,16:08, , , , , , , ,53, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170831,2400,1440,98,17:20,61,04:11, ,78, , , , , , , , , , , , ,80, ,14, ,44, , , , , , , , , , , , , , , , ,0.00,0.23,545, , , ,327,17,11:50, , , , , , , ,50, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170901,2400,1440,108,15:59,67,01:27, ,85, , , , , , , , , , , , ,52, ,9, ,29, , , , , , , , , , , , , , , , ,0.00,0.25,505, , , ,353,16,09:50, , , , , , , ,46, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170902,2400,1440,105,15:17,66,06:44, ,85, , , , , , , , , , , , ,64, ,12, ,37, , , , , , , , , , , , , , , , ,0.00,0.20,504, , , ,333,12,09:46, , , , , , , ,54, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170903,2400,1440,101,14:07,69,05:59, ,84, , , , , , , , , , , , ,66, ,17, ,44, , , , , , , , , , , , , , , , ,0.00,0.18,415, , , ,96,19,15:05, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170904,2400,1440,100,15:23,68,06:42, ,84, , , , , , , , , , , , ,77, ,21, ,43, , , , , , , , , , , , , , , , ,0.00,0.20,430, , , ,141,22,17:22, , , , , , , ,57, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170905,2400,1440,91,16:03,66,06:25, ,78, , , , , , , , , , , , ,85, ,33, ,60, , , , , , , , , , , , , , , , ,0.00,0.19,478, , , ,84,20,17:25, , , , , , , ,62, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170906,2400,1440,95,16:18,67,06:58, ,81, , , , , , , , , , , , ,87, ,22, ,53, , , , , , , , , , , , , , , , ,0.00,0.20,507, , , ,220,16,16:31, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170907,2400,1440,81,16:22,63,06:59, ,73, , , , , , , , , , , , ,82, ,40, ,57, , , , , , , , , , , , , , , , ,0.00,0.17,477, , , ,147,16,16:25, , , , , , , ,56, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170908,2400,1440,89,16:49,62,03:12, ,75, , , , , , , , , , , , ,85, ,34, ,59, , , , , , , , , , , , , , , , ,0.00,0.19,502, , , ,125,15,17:48, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170909,2400,1440,95,15:34,61,06:47, ,76, , , , , , , , , , , , ,88, ,26, ,57, , , , , , , , , , , , , , , , ,0.00,0.17,500, , , ,71,9,00:14, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170910,2400,1440,99,17:14,64,06:53, ,81, , , , , , , , , , , , ,79, ,18, ,47, , , , , , , , , , , , , , , , ,0.00,0.20,492, , , ,6,14,12:00, , , , , , , ,55, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170911,2400,1440,96,17:00,67,06:48, ,82, , , , , , , , , , , , ,66, ,26, ,43, , , , , , , , , , , , , , , , ,0.00,0.19,465, , , ,102,14,21:26, , , , , , , ,56, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170912,2400,1440,96,15:48,66,05:39, ,81, , , , , , , , , , , , ,76, ,23, ,46, , , , , , , , , , , , , , , , ,0.00,0.16,395, , , ,94,17,01:24, , , , , , , ,57, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170913,2400,1440,89,16:21,64,07:08, ,74, , , , , , , , , , , , ,85, ,34, ,61, , , , , , , , , , , , , , , , ,0.00,0.18,499, , , ,104,18,16:41, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170914,2400,1440,77,16:56,58,06:24, ,66, , , , , , , , , , , , ,89, ,46, ,71, , , , , , , , , , , , , , , , ,0.00,0.12,380, , , ,120,15,16:48, , , , , , , ,56, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170915,2400,1440,86,17:14,58,02:24, ,71, , , , , , , , , , , , ,88, ,26, ,56, , , , , , , , , , , , , , , , ,0.00,0.18,496, , , ,30,16,14:11, , , , , , , ,52, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170916,2400,1440,87,15:46,56,07:14, ,70, , , , , , , , , , , , ,67, ,16, ,44, , , , , , , , , , , , , , , , ,0.00,0.16,435, , , ,18,11,12:19, , , , , , , ,45, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170917,2400,1440,85,17:01,51,06:51, ,68, , , , , , , , , , , , ,77, ,21, ,48, , , , , , , , , , , , , , , , ,0.00,0.17,480, , , ,69,12,14:25, , , , , , , ,46, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170918,2400,1440,83,13:31,53,06:51, ,67, , , , , , , , , , , , ,88, ,26, ,56, , , , , , , , , , , , , , , , ,0.00,0.18,428, , , ,274,26,12:52, , , , , , , ,49, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170919,2400,1440,78,15:44,53,07:06, ,66, , , , , , , , , , , , ,65, ,24, ,43, , , , , , , , , , , , , , , , ,0.00,0.16,480, , , ,95,13,14:14, , , , , , , ,42, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170920,2400,1440,79,14:02,57,05:59, ,67, , , , , , , , , , , , ,79, ,27, ,49, , , , , , , , , , , , , , , , ,0.00,0.17,358, , , ,255,23,12:48, , , , , , , ,47, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170921,2400,1440,75,15:51,49,06:40, ,62, , , , , , , , , , , , ,78, ,20, ,46, , , , , , , , , , , , , , , , ,0.00,0.17,489, , , ,355,20,10:54, , , , , , , ,39, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170922,2400,1440,75,16:19,47,04:55, ,60, , , , , , , , , , , , ,87, ,22, ,54, , , , , , , , , , , , , , , , ,0.00,0.15,493, , , ,60,11,10:45, , , , , , , ,41, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170923,2400,1440,80,16:11,54,00:08, ,66, , , , , , , , , , , , ,55, ,12, ,29, , , , , , , , , , , , , , , , ,0.00,0.23,507, , , ,7,27,09:29, , , , , , , ,31, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170924,2400,1440,83,16:01,57,23:55, ,68, , , , , , , , , , , , ,46, ,12, ,29, , , , , , , , , , , , , , , , ,0.00,0.22,488, , , ,341,24,12:39, , , , , , , ,32, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170925,2400,1440,88,16:15,56,01:15, ,72, , , , , , , , , , , , ,50, ,12, ,26, , , , , , , , , , , , , , , , ,0.00,0.23,488, , , ,317,21,07:13, , , , , , , ,34, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170926,2400,1440,92,16:32,62,06:19, ,76, , , , , , , , , , , , ,50, ,13, ,29, , , , , , , , , , , , , , , , ,0.00,0.25,482, , , ,21,26,09:16, , , , , , , ,39, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170927,2400,1440,91,17:59,55,07:07, ,73, , , , , , , , , , , , ,57, ,12, ,29, , , , , , , , , , , , , , , , ,0.00,0.19,483, , , ,344,14,10:04, , , , , , , ,37, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170928,2400,1440,89,16:01,54,05:07, ,71, , , , , , , , , , , , ,64, ,17, ,37, , , , , , , , , , , , , , , , ,0.00,0.18,469, , , ,113,10,16:53, , , , , , , ,41, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170929,2400,1440,83,15:09,53,07:27, ,68, , , , , , , , , , , , ,76, ,24, ,49, , , , , , , , , , , , , , , , ,0.00,0.13,372, , , ,94,12,15:56, , , , , , , ,46, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20170930,2400,1440,86,15:40,54,04:35, ,67, , , , , , , , , , , , ,88, ,18, ,55, , , , , , , , , , , , , , , , ,0.00,0.17,450, , , ,322,18,15:25, , , , , , , ,48, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171001,2400,1440,81,15:07,59,00:01, ,71, , , , , , , , , , , , ,53, ,11, ,22, , , , , , , , , , , , , , , , ,0.00,0.27,458, , , ,335,33,22:48, , , , , , , ,29, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171002,2400,1440,78,15:42,54,22:28, ,65, , , , , , , , , , , , ,32, ,8, ,22, , , , , , , , , , , , , , , , ,0.00,0.24,474, , , ,8,32,02:32, , , , , , , ,24, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171003,2400,1440,79,16:20,51,06:21, ,64, , , , , , , , , , , , ,52, ,12, ,26, , , , , , , , , , , , , , , , ,0.00,0.21,447, , , ,330,32,09:44, , , , , , , ,27, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171004,2400,1440,79,16:25,46,06:57, ,62, , , , , , , , , , , , ,62, ,15, ,37, , , , , , , , , , , , , , , , ,0.00,0.15,432, , , ,117,12,13:31, , , , , , , ,34, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171005,2400,1440,84,17:45,45,06:13, ,63, , , , , , , , , , , , ,76, ,13, ,40, , , , , , , , , , , , , , , , ,0.00,0.16,435, , , ,351,17,12:36, , , , , , , ,35, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171006,2400,1440,91,17:25,51,07:14, ,67, , , , , , , , , , , , ,58, ,9, ,34, , , , , , , , , , , , , , , , ,0.00,0.16,428, , , ,355,13,11:13, , , , , , , ,35, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171007,2400,1440,86,15:55,49,06:24, ,66, , , , , , , , , , , , ,70, ,14, ,44, , , , , , , , , , , , , , , , ,0.00,0.14,412, , , ,355,10,10:40, , , , , , , ,40, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171008,2400,1440,77,15:19,55,04:14, ,67, , , , , , , , , , , , ,67, ,11, ,27, , , , , , , , , , , , , , , , ,0.00,0.27,422, , , ,314,41,15:51, , , , , , , ,28, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171009,2400,1440,83,17:33,56,23:59, ,68, , , , , , , , , , , , ,46, ,9, ,19, , , , , , , , , , , , , , , , ,0.00,0.22,428, , , ,350,33,00:10, , , , , , , ,23, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171010,2400,1440,75,16:04,47,06:33, ,61, , , , , , , , , , , , ,63, ,20, ,40, , , , , , , , , , , , , , , , ,0.00,0.10,261, , , ,240,12,21:36, , , , , , , ,35, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171011,2400,1440,75,16:06,48,22:22, ,61, , , , , , , , , , , , ,58, ,12, ,32, , , , , , , , , , , , , , , , ,0.00,0.18,424, , , ,330,24,23:42, , , , , , , ,29, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171012,2400,1440,76,15:25,50,23:58, ,61, , , , , , , , , , , , ,42, ,9, ,26, , , , , , , , , , , , , , , , ,0.00,0.20,441, , , ,344,28,09:36, , , , , , , ,24, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171013,2400,1440,79,17:52,45,03:38, ,60, , , , , , , , , , , , ,61, ,14, ,37, , , , , , , , , , , , , , , , ,0.00,0.16,424, , , ,346,18,10:25, , , , , , , ,31, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171014,2400,1440,78,15:47,52,22:20, ,63, , , , , , , , , , , , ,51, ,10, ,27, , , , , , , , , , , , , , , , ,0.00,0.22,431, , , ,347,36,11:49, , , , , , , ,28, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171015,2400,1440,81,15:49,51,05:11, ,64, , , , , , , , , , , , ,56, ,12, ,28, , , , , , , , , , , , , , , , ,0.00,0.16,394, , , ,331,14,10:29, , , , , , , ,28, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171016,2400,1440,85,16:51,46,06:43, ,63, , , , , , , , , , , , ,60, ,12, ,35, , , , , , , , , , , , , , , , ,0.00,0.14,383, , , ,339,10,11:00, , , , , , , ,32, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171017,2400,1440,84,16:41,46,07:46, ,61, , , , , , , , , , , , ,71, ,14, ,43, , , , , , , , , , , , , , , , ,0.00,0.12,356, , , ,331,10,11:26, , , , , , , ,36, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171018,2400,1440,80,15:49,44,05:48, ,62, , , , , , , , , , , , ,78, ,20, ,44, , , , , , , , , , , , , , , , ,0.00,0.13,374, , , ,150,14,16:33, , , , , , , ,37, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171019,2400,1440,75,14:11,45,07:08, ,58, , , , , , , , , , , , ,87, ,35, ,66, , , , , , , , , , , , , , , , ,0.16,0.11,311, , , ,203,26,23:08, , , , , , , ,46, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171020,2400,1440,64,14:55,45,23:57, ,55, , , , , , , , , , , , ,87, ,35, ,63, , , , , , , , , , , , , , , , ,0.02,0.09,304, , , ,266,22,00:20, , , , , , , ,42, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171021,2400,1440,71,17:27,42,07:22, ,55, , , , , , , , , , , , ,89, ,31, ,65, , , , , , , , , , , , , , , , ,0.00,0.12,434, , , ,48,10,14:55, , , , , , , ,41, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171022,2400,1440,76,15:41,45,07:29, ,61, , , , , , , , , , , , ,86, ,32, ,58, , , , , , , , , , , , , , , , ,0.00,0.15,440, , , ,296,22,23:19, , , , , , , ,44, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171023,2400,1440,91,16:06,63,03:30, ,76, , , , , , , , , , , , ,59, ,19, ,36, , , , , , , , , , , , , , , , ,0.00,0.21,416, , , ,330,23,11:06, , , , , , , ,46, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171024,2400,1440,95,17:08,58,23:43, ,76, , , , , , , , , , , , ,68, ,14, ,34, , , , , , , , , , , , , , , , ,0.00,0.19,417, , , ,5,18,10:56, , , , , , , ,44, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171025,2400,1440,89,16:26,52,07:35, ,68, , , , , , , , , , , , ,79, ,19, ,50, , , , , , , , , , , , , , , , ,0.00,0.14,415, , , ,329,13,10:50, , , , , , , ,46, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171026,2400,1440,90,16:43,52,03:50, ,67, , , , , , , , , , , , ,76, ,17, ,48, , , , , , , , , , , , , , , , ,0.00,0.15,418, , , ,14,12,12:53, , , , , , , ,44, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171027,2400,1440,88,16:56,51,07:44, ,66, , , , , , , , , , , , ,70, ,19, ,46, , , , , , , , , , , , , , , , ,0.00,0.14,412, , , ,341,11,13:57, , , , , , , ,43, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171028,2400,1440,86,15:53,50,06:05, ,65, , , , , , , , , , , , ,77, ,20, ,50, , , , , , , , , , , , , , , , ,0.00,0.13,398, , , ,246,7,20:05, , , , , , , ,44, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171029,2400,1440,84,15:14,52,07:14, ,65, , , , , , , , , , , , ,81, ,22, ,52, , , , , , , , , , , , , , , , ,0.00,0.13,395, , , ,342,9,10:20, , , , , , , ,45, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171030,2400,1440,69,15:36,47,23:58, ,55, , , , , , , , , , , , ,90, ,50, ,77, , , , , , , , , , , , , , , , ,0.00,0.09,338, , , ,1,10,11:50, , , , , , , ,48, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171031,2400,1440,71,15:03,43,07:07, ,54, , , , , , , , , , , , ,90, ,36, ,72, , , , , , , , , , , , , , , , ,0.00,0.10,379, , , ,345,15,11:51, , , , , , , ,44, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171101,2400,1440,68,15:05,44,03:13, ,55, , , , , , , , , , , , ,90, ,45, ,72, , , , , , , , , , , , , , , , ,0.00,0.10,362, , , ,118,11,15:58, , , , , , , ,45, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171102,2400,1440,69,14:18,43,07:40, ,56, , , , , , , , , , , , ,90, ,40, ,67, , , , , , , , , , , , , , , , ,0.00,0.08,258, , , ,187,20,14:03, , , , , , , ,44, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20171103,2400,1440,61,11:53,54,04:24, ,57, , , , , , , , , , , , ,89, ,59, ,73, , , , , , , , , , , , , , , , ,0.15,0.04,73, , , ,179,15,11:15, , , , , , , ,48, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
